jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,nama_usaha,Cluster_KMeans_cat_a,Cluster_KMeans_cat_b,CrossCluster
1.0,29.0,23.0,3329945.0,9475686.0,1.0,477.0,0.0,2020.0,6145741.0,156000000.0,477.0,UD. Hasna Mayang,0,0,0
1.0,72.0,14.0,4937924.0,49678550.0,0.0,920.0,0.0,2010.0,44740626.0,258000000.0,920.0,UD. Iqra Kusen Bulan,1,0,10
4.0,60.0,30.0,9644026.0,18834614.0,4.0,345.0,0.0,2017.0,9190588.0,270000000.0,345.0,UD. Inten Utamajaya,0,1,1
5.0,73.0,88.0,6488443.0,48776003.0,2.0,426.0,1.0,2022.0,42287560.0,483000000.0,426.0,UD. Joko Nirwana,0,1,1
2.0,62.0,63.0,3739176.0,21604211.0,4.0,676.0,0.0,2007.0,17865035.0,375000000.0,676.0,UD. Vidi Damai,1,0,10
5.0,92.0,39.0,3909694.0,35002708.0,0.0,300.0,0.0,2017.0,31093014.0,393000000.0,300.0,UD. Laras Harapan,0,0,0
4.0,11.0,82.0,6096987.0,5846579.0,3.0,740.0,0.0,2001.0,-250408.0,279000000.0,740.0,UD. Zainab Galang,1,1,11
2.0,59.0,38.0,6845200.0,34092002.0,0.0,821.0,1.0,2003.0,27246802.0,291000000.0,821.0,UD. Zahira Sangga,1,1,11
1.0,37.0,55.0,9927567.0,12896484.0,3.0,427.0,1.0,2008.0,2968917.0,276000000.0,427.0,UD. Vino Mulyo,1,1,11
1.0,98.0,8.0,8855325.0,38509719.0,0.0,266.0,1.0,2023.0,29654394.0,318000000.0,266.0,UD. Fauzan Bahari,0,1,1
1.0,43.0,1.0,4494197.0,44054389.0,1.0,384.0,0.0,2012.0,39560192.0,132000000.0,384.0,UD. Romi Bratadikara Damaris,1,0,10
1.0,71.0,46.0,9572456.0,3892203.0,3.0,135.0,1.0,2021.0,-5680253.0,351000000.0,135.0,UD. Qyla Lestari,0,1,1
4.0,0.0,73.0,6434259.0,30503862.0,3.0,846.0,1.0,2011.0,24069603.0,219000000.0,846.0,UD. Laila Nusa,1,1,11
1.0,46.0,59.0,7745004.0,5176207.0,3.0,349.0,1.0,2004.0,-2568797.0,315000000.0,349.0,UD. Tariq Wangi,1,1,11
2.0,38.0,13.0,2412069.0,39518858.0,0.0,512.0,0.0,2012.0,37106789.0,153000000.0,512.0,UD. Pipit Baswara,1,0,10
1.0,8.0,63.0,4341419.0,30658675.0,0.0,297.0,1.0,2001.0,26317256.0,213000000.0,297.0,UD. Teguh Bahari,1,0,10
5.0,25.0,46.0,8272669.0,20024287.0,4.0,87.0,1.0,2013.0,11751618.0,213000000.0,87.0,UD. Syana Kencana,0,1,1
2.0,80.0,1.0,2806887.0,40851061.0,1.0,534.0,1.0,2016.0,38044174.0,243000000.0,534.0,UD. Qira Sasmita,0,0,0
5.0,41.0,98.0,6218784.0,43057766.0,2.0,873.0,1.0,2003.0,36838982.0,417000000.0,580.4,UD. Binar Cahaya,1,1,11
1.0,13.0,48.0,9073001.0,10695933.0,2.0,609.0,1.0,2005.0,1622932.0,183000000.0,609.0,UD. Indah Surapati,1,1,11
4.0,64.0,10.0,6431392.0,34695900.0,0.0,574.0,0.0,2013.0,28264508.0,222000000.0,574.0,UD. Rafif Mandala,0,1,1
2.0,60.0,21.0,9877616.0,15547261.0,0.0,302.0,0.0,2024.0,5669645.0,243000000.0,302.0,UD. Daffa Tejakencana,0,1,1
4.0,73.0,8.0,2479220.0,5741538.0,3.0,397.0,0.0,2010.0,3262318.0,243000000.0,397.0,UD. Leni Wiratama,1,0,10
5.0,12.0,48.0,8300255.0,33052172.0,4.0,62.0,1.0,2016.0,24751917.0,180000000.0,62.0,UD. Desi Saprahan Hendra,0,1,1
4.0,54.0,44.0,8176842.0,2497392.0,4.0,510.0,0.0,2011.0,-5679450.0,294000000.0,510.0,UD. Galang Binasena,1,1,11
1.0,26.0,41.0,8697368.0,44716506.0,1.0,942.0,1.0,2024.0,36019138.0,201000000.0,942.0,UD. Jaya Jati,0,1,1
2.0,95.0,43.0,2502635.0,1799438.0,4.0,869.0,1.0,2008.0,-703197.0,414000000.0,869.0,UD. Zaki Siang,1,0,10
5.0,38.0,63.0,7063705.0,22179929.0,3.0,460.0,1.0,2001.0,15116224.0,303000000.0,460.0,UD. Kinan Bijaksana,1,1,11
4.0,78.0,61.0,9421059.0,23549228.0,1.0,69.0,0.2,2003.0,14128169.0,417000000.0,69.0,UD. Karla Sidarta,1,1,11
5.0,29.0,69.0,8997538.0,1417774.0,1.0,255.0,0.0,2009.0,-7579764.0,294000000.0,255.0,UD. Chintya Sumringah,1,1,11
5.0,42.0,76.0,9266251.0,19970203.0,3.0,406.0,0.0,2007.0,10703952.0,354000000.0,406.0,UD. Qamar Kamajaya,1,1,11
5.0,7.0,96.0,6245501.0,38254847.0,2.0,262.0,0.0,2003.0,32009346.0,309000000.0,262.0,UD. Anang Kinarya,1,1,11
1.0,56.4,34.0,3757278.0,10459445.0,2.0,601.0,1.0,2019.0,6702167.0,378000000.0,601.0,UD. Kurnia Utama,0,0,0
4.0,91.0,50.0,3194611.0,13598111.0,4.0,884.0,0.0,2020.0,10403500.0,423000000.0,884.0,UD. Chiko Persada,0,0,0
1.0,5.0,4.0,2546740.0,24979390.0,1.4,485.0,1.0,2017.0,22432650.0,27000000.0,485.0,UD. Monica Suryaputra,0,0,0
5.0,12.0,55.0,2198455.0,35448497.0,4.0,973.0,0.4,2001.0,33250042.0,201000000.0,973.0,UD. Reza Persada,1,0,10
2.0,47.0,98.0,2972777.0,15148336.0,2.0,845.0,1.0,2016.0,12175559.0,435000000.0,845.0,UD. Hilmi Kusumatmaja,0,0,0
1.0,36.0,37.0,9410445.0,43675497.0,0.0,750.0,1.0,2012.0,34265052.0,219000000.0,750.0,UD. Citra Madya,1,1,11
1.0,51.0,35.0,4238301.0,28629706.0,2.0,810.0,0.0,2009.0,24391405.0,258000000.0,810.0,UD. Ilham Dwijaputra,1,0,10
4.0,11.0,7.0,8865712.0,49796374.0,4.0,903.0,1.0,2014.0,41054333.4,54000000.0,903.0,UD. Sari Anugerah,0,1,1
4.0,79.0,83.0,7859807.0,29845659.0,1.0,321.0,0.0,2018.0,21985852.0,486000000.0,321.0,UD. Evan Darma,0,1,1
1.0,40.0,17.0,1489348.0,49063592.0,0.0,683.0,0.0,2021.0,47574244.0,171000000.0,683.0,UD. Riko Sunardi,0,0,0
5.0,65.0,73.0,6650867.0,42859142.0,1.0,292.0,1.0,2023.0,36208275.0,414000000.0,292.0,UD. Aqila Sukma,0,1,1
1.0,21.0,49.0,3546269.0,36464575.0,0.0,499.0,1.0,2005.0,32918306.0,210000000.0,499.0,UD. Niken Sarwono,1,0,10
1.0,19.0,91.0,5963867.0,11300099.0,0.0,408.0,0.0,2007.0,5336232.0,330000000.0,408.0,UD. Heri Jayengprana,1,1,11
4.0,47.0,59.0,8149372.0,34096820.0,0.0,641.0,1.0,2011.0,25947448.0,318000000.0,641.0,UD. Chika Damai,1,1,11
4.0,21.0,65.0,764390.0,29090552.0,1.0,435.0,1.0,2010.0,28326162.0,258000000.0,435.0,UD. Prita Satria,1,0,10
5.0,18.0,24.0,3956942.0,48804586.0,0.0,687.0,1.0,2009.0,44847644.0,126000000.0,687.0,UD. Laila Utama,1,0,10
3.6,65.0,64.0,3674583.0,35686847.0,4.0,602.0,0.0,2000.0,32012264.0,387000000.0,602.0,UD. Rahmat Asri,1,0,10
5.0,13.0,49.0,6897945.0,49722161.0,2.0,233.0,1.0,2000.0,42824216.0,186000000.0,233.0,UD. Gusti Gemilang,1,1,11
1.0,3.0,90.0,2180029.0,39233793.0,3.0,68.0,0.0,2020.0,37053764.0,279000000.0,68.0,UD. Koko Sasmita,0,0,0
2.0,70.0,70.0,5832577.0,3600333.0,1.0,519.0,1.0,2006.0,-2232244.0,420000000.0,519.0,UD. Mira Ranggalawe,1,1,11
5.0,85.0,97.0,8088742.0,7948161.0,3.0,879.0,1.0,2006.0,-140581.0,546000000.0,879.0,UD. Elva Kusumajati,1,1,11
5.0,45.0,58.0,4759825.0,9883066.0,4.0,916.0,0.0,2019.0,5123241.0,309000000.0,916.0,UD. Adinda Madusari Yora,0,0,0
4.0,35.0,41.0,4701906.0,33036711.0,1.0,739.0,0.0,2007.0,28334805.0,228000000.0,739.0,UD. Opik Nirmala,1,0,10
4.0,64.0,73.0,5257104.0,41371791.0,4.0,363.0,1.0,2005.0,36114687.0,411000000.0,363.0,UD. Rian Jati,1,0,10
5.0,28.0,99.0,7016045.0,5994374.0,0.0,136.0,0.0,2018.0,1534663.6,381000000.0,136.0,UD. Chika Jayengprana,0,1,1
4.0,99.0,34.0,6701151.0,10323057.0,4.0,873.0,1.0,2021.0,3621906.0,399000000.0,873.0,UD. Olla Brawijaya,0,1,1
1.0,90.0,73.0,7874600.0,28481779.0,2.0,394.0,0.0,2022.0,20607179.0,489000000.0,394.0,UD. Monica Damai Maudy,0,1,1
5.0,18.0,60.0,9519834.0,26687728.0,2.0,194.0,1.0,2001.0,17167894.0,234000000.0,194.0,UD. Fikri Kencana Melati,1,1,11
5.0,28.0,15.0,7229920.0,40241269.0,2.0,548.0,0.0,2007.0,33011349.0,129000000.0,548.0,UD. Uli Wiratama,1,1,11
1.0,12.0,83.0,2942258.0,26390493.0,3.0,327.0,1.0,2020.0,23448235.0,285000000.0,327.0,UD. Viera Cahaya,0,0,0
2.0,66.0,56.0,8087872.0,38064900.0,1.0,724.0,1.0,2017.0,29977028.0,366000000.0,724.0,UD. Olla Mardika,0,1,1
1.0,99.0,97.0,9906897.0,48121401.0,0.0,833.0,0.0,2007.0,38214504.0,588000000.0,833.0,UD. Icha Widjaja,1,1,11
2.0,61.0,52.0,5500560.0,24927643.0,1.0,762.0,1.0,2010.8,19427083.0,339000000.0,762.0,UD. Lea Sasmita Syana,1,1,11
4.0,11.0,56.0,6560154.0,5009770.0,3.0,645.0,1.0,2022.0,-1550384.0,201000000.0,645.0,UD. Qais Resmi,0,1,1
5.0,24.0,9.0,8130737.0,42442521.0,1.0,144.0,1.0,2022.0,34311784.0,99000000.0,144.0,UD. Widya Baskara,0,1,1
2.0,42.0,72.0,879719.0,47702228.0,4.0,18.0,0.0,2016.0,46822509.0,342000000.0,18.0,UD. Icha Purnama,0,0,0
1.0,79.0,46.0,1770785.0,43677927.0,1.0,761.0,1.0,2017.0,41907142.0,375000000.0,761.0,UD. Ujang Anindita,0,0,0
5.0,10.0,87.0,7980517.0,30356140.0,4.0,456.0,1.0,2005.0,22375623.0,291000000.0,456.0,UD. Prita Lingga,1,1,11
1.0,90.0,4.0,2810300.0,43157141.0,1.0,855.0,1.0,2007.0,40346841.0,282000000.0,855.0,UD. Ujang Resaputra,1,0,10
5.0,40.0,68.0,5879971.0,26475609.0,3.0,544.0,1.0,2005.0,20595638.0,324000000.0,544.0,UD. Fatiah Trijaya,1,1,11
2.0,96.0,76.0,7108045.0,35201259.0,3.0,385.0,0.0,2001.0,28093214.0,516000000.0,385.0,UD. Livia Saputranegara,1,1,11
2.0,2.0,45.0,7478261.0,49130490.0,1.0,530.0,0.0,2003.0,41652229.0,141000000.0,530.0,UD. Dina Wisnu,1,1,11
1.0,56.0,5.0,8847305.0,27851956.0,1.0,605.0,0.0,2017.0,19004651.0,183000000.0,605.0,UD. Lono Wiyata,0,1,1
5.0,61.0,91.0,2856647.0,34183494.0,0.0,642.0,1.0,2023.0,31326847.0,456000000.0,642.0,UD. Halim Nirwasita,0,0,0
2.0,85.0,60.0,636039.0,15536379.0,0.0,142.0,1.0,2007.0,14900340.0,435000000.0,142.0,UD. Tariq Kusumasari Sinta,1,0,10
4.0,42.0,4.0,4435703.0,20655240.2,3.0,979.0,0.0,2004.0,13958158.0,138000000.0,979.0,UD. Ony Asih,1,0,10
4.0,30.0,1.0,525914.0,15713460.0,0.0,121.0,1.0,2014.0,15187546.0,93000000.0,121.0,UD. Cici Karang,0,0,0
1.0,37.0,48.0,5821564.0,32615038.0,2.0,357.0,1.0,2019.0,26793474.0,255000000.0,357.0,UD. Deni Wiyata,0,1,1
1.0,94.0,27.0,5836400.0,33107065.0,1.0,771.2,1.0,2024.0,27270665.0,363000000.0,513.0,UD. Lutfi Agung,0,1,1
1.0,24.0,60.0,6311185.0,11069149.0,0.0,424.0,1.0,2002.0,4757964.0,252000000.0,424.0,UD. Jordi Karang,1,1,11
5.0,89.0,82.0,8270405.0,46980402.0,2.0,530.0,0.0,2002.0,38709997.0,513000000.0,530.0,UD. Dani Trisaktiatma,1,1,11
5.0,62.0,43.0,8434250.0,23211952.0,2.0,18.0,1.0,2017.0,14777702.0,315000000.0,18.0,UD. Fira Trisakti,0,1,1
2.0,77.0,3.0,3921401.0,15679754.0,4.0,594.0,0.0,2007.0,11758353.0,240000000.0,594.0,UD. Wulan Ayodya,1,0,10
2.0,88.0,56.0,3820882.0,25717404.0,0.0,247.0,1.0,2012.0,21896522.0,432000000.0,247.0,UD. Cipta Utama,0,0,0
2.0,32.0,27.0,4004875.0,25461243.0,1.0,758.0,0.0,2020.0,21456368.0,177000000.0,758.0,UD. Yaniar Prana Rian,0,0,0
1.0,19.0,89.0,9585204.0,29991677.0,1.0,327.0,0.0,2016.0,20406473.0,324000000.0,327.0,UD. Laras Wening,0,1,1
1.0,9.0,85.0,2613519.0,26667973.0,2.0,521.0,1.0,2006.0,24054454.0,282000000.0,521.0,UD. Cahya Kencana,1,0,10
5.0,27.0,51.0,4270134.0,42585758.0,0.0,633.0,0.0,2012.0,38315624.0,234000000.0,633.0,UD. Wira Mandala Vidi,1,0,10
5.0,17.0,21.0,7106092.0,37404720.0,4.0,161.0,1.0,2008.0,30298628.0,114000000.0,161.0,UD. Esa Suci,1,1,11
1.0,23.0,49.0,3570421.0,5949207.0,3.0,242.0,1.0,2006.0,2378786.0,216000000.0,242.0,UD. Khalid Elok,1,0,10
4.0,44.0,40.0,2628492.0,38195023.0,0.0,218.0,0.0,2017.0,35566531.0,375000000.0,218.0,UD. Satria Bijaksana,0,0,0
2.0,80.0,9.0,8650135.0,47203249.0,3.0,635.0,1.0,2006.0,38553114.0,267000000.0,635.0,UD. Salsa Jatinagara,1,1,11
5.0,17.0,52.0,5055370.0,41444753.0,1.0,454.0,1.0,2021.0,36389383.0,207000000.0,454.0,UD. Alvino Radhitya,0,0,0
1.0,50.0,35.0,4494981.0,47934150.0,1.0,141.0,1.0,2020.0,43439169.0,255000000.0,141.0,UD. Ilmi Makmur,0,0,0
5.0,75.0,61.0,6322611.0,5339760.0,2.0,474.0,1.0,2022.0,-982851.0,408000000.0,474.0,UD. Khalid Mega,0,1,1
5.0,68.0,8.0,4927608.0,4601532.0,1.0,127.0,0.0,2004.0,-326076.0,228000000.0,127.0,UD. Baim Sejahtera,1,0,10
1.0,86.0,21.0,1390577.0,47283271.0,3.0,970.0,1.0,2004.0,45892694.0,321000000.0,970.0,UD. Wesly Wisnu,1,0,10
1.0,73.0,85.0,2425883.0,5901987.0,2.0,364.0,0.0,2021.0,3476104.0,474000000.0,364.0,UD. Gisel Kencana,0,0,0
2.0,14.0,25.0,2927980.0,16958514.0,3.0,383.0,1.0,2000.0,14030534.0,117000000.0,383.0,UD. Qanita Dewangga,1,0,10
5.0,72.0,65.0,3611104.0,40632979.0,4.0,718.0,0.0,2024.0,37021875.0,411000000.0,718.0,UD. Nazar Mahkota,0,0,0
4.0,54.0,55.0,3933254.0,18780276.0,1.0,810.0,1.0,2009.0,14847022.0,327000000.0,346.0,UD. Pardi Binasena,1,0,10
2.0,72.0,5.0,4310385.0,45903235.0,3.0,149.0,1.0,2010.0,41592850.0,231000000.0,149.0,UD. Zulkarnaen Bijaksana,1,0,10
1.0,28.0,13.0,5545528.0,6331366.0,1.0,436.0,1.0,2023.0,785838.0,123000000.0,436.0,UD. Zahira Purnama,0,1,1
2.0,78.0,24.0,2528332.0,24938918.0,1.0,182.0,0.0,2020.0,22410586.0,306000000.0,182.0,UD. Nindy Jatinagara,0,0,0
4.0,37.0,47.0,3372533.0,9501081.0,1.0,676.0,0.4,2014.0,6128548.0,252000000.0,676.0,UD. Romi Kayastha Kiki,0,0,0
4.0,35.0,89.0,6810947.0,48144407.0,0.0,384.0,0.0,2009.0,41333460.0,372000000.0,384.0,UD. Mira Jatinagara,1,1,11
4.0,39.0,82.0,6745796.0,16098938.0,4.0,114.0,1.0,2023.0,9353142.0,363000000.0,114.0,UD. Qamar Sundawa Wito,0,1,1
1.0,43.0,39.0,1334575.0,3287052.0,1.0,913.0,1.0,2000.0,1952477.0,246000000.0,913.0,UD. Wira Utamajaya,1,0,10
5.0,21.0,33.0,9992851.0,9991018.0,3.0,388.0,1.0,2005.0,-1833.0,162000000.0,342.2,UD. Pardi Pusaka,1,1,11
2.0,50.0,5.0,5784569.0,19560623.0,1.0,581.0,0.0,2021.0,13776054.0,165000000.0,581.0,UD. Taufik Kawiswara,0,1,1
2.0,98.0,1.0,2245119.0,18315297.0,4.0,531.0,0.0,2014.0,15690670.2,297000000.0,531.0,UD. Khayla Kayastha,0,0,0
5.0,22.0,83.0,4892433.0,8907990.0,3.0,287.0,0.0,2014.0,4015557.0,315000000.0,287.0,UD. Prananda Pelangi,0,0,0
1.0,82.0,4.0,3141149.0,16649977.0,3.0,158.0,1.0,2021.0,13508828.0,258000000.0,158.0,UD. Lukman Bratadikara,0,0,0
4.0,80.0,90.0,3364247.0,8918249.0,0.0,991.0,0.0,2016.0,5554002.0,510000000.0,991.0,UD. Ujang Jaladara,0,0,0
5.0,21.0,14.0,7615997.0,9535262.0,3.0,398.0,1.0,2022.0,1919265.0,105000000.0,398.0,UD. Anisa Kusumasari,0,1,1
5.0,37.0,99.0,5453688.0,5905597.0,1.0,629.0,0.0,2002.0,451909.0,408000000.0,629.0,UD. Pipit Wirajaya Damaris,1,1,11
1.0,1.0,8.0,6165016.0,1178578.0,0.0,204.0,1.0,2012.0,-4986438.0,27000000.0,204.0,UD. Pipit Jaladara,0,1,1
3.4,67.4,89.0,8004079.0,18175382.0,2.0,999.0,0.0,2020.0,10171303.0,309000000.0,999.0,UD. Oniel Kencana,0,1,1
5.0,97.0,6.0,6065602.0,38791963.0,0.0,585.0,1.0,2000.0,32726361.0,309000000.0,585.0,UD. Vega Swargaloka,1,1,11
5.0,94.0,24.0,6322437.0,37816137.0,0.0,80.0,0.0,2010.0,31493700.0,354000000.0,80.0,UD. Tania Sanjaya,1,1,11
1.0,74.0,36.0,2210392.0,45804837.0,2.0,291.0,0.0,2024.0,43594445.0,330000000.0,291.0,UD. Guntur Jayengpati,0,0,0
5.0,73.0,55.4,9341144.0,30077632.0,3.0,967.0,0.0,2000.0,20736488.0,300000000.0,967.0,UD. Yumna Langit,1,1,11
2.0,67.0,44.0,7859361.0,5648746.0,3.0,201.0,1.0,2000.0,-2210615.0,333000000.0,201.0,UD. Nara Sangkala,1,1,11
1.0,96.0,0.0,4121409.0,22291774.0,3.0,282.0,1.0,2023.0,18170365.0,288000000.0,282.0,UD. Jasmine Artha,0,0,0
5.0,91.0,67.0,7174653.0,8159857.0,0.0,582.0,1.0,2022.0,985204.0,474000000.0,582.0,UD. Halim Nirwana,0,1,1
5.0,71.0,37.0,3796670.0,23209759.0,2.0,374.0,0.0,2008.0,19413089.0,324000000.0,374.0,UD. Ony Sukadarma Balqis,1,0,10
1.0,95.0,45.0,5942541.0,46860908.0,0.0,153.0,1.0,2002.0,40918367.0,420000000.0,153.0,UD. Budi Mayang Lukman,1,1,11
1.0,1.0,91.0,3517149.0,4353138.0,2.0,208.0,0.0,2010.0,835989.0,276000000.0,208.0,UD. Qamar Mandiri,1,0,10
2.0,35.0,10.0,2944637.0,14335176.0,1.0,678.0,1.0,2013.0,11390539.0,135000000.0,678.0,UD. Barokah Artha,0,0,0
2.0,9.0,23.0,1525849.0,48659786.0,1.0,790.0,0.0,2019.0,47133937.0,96000000.0,790.0,UD. Wenny Wangi,0,0,0
1.0,24.0,96.0,5824933.0,26299020.0,0.0,224.0,1.0,2016.0,20474087.0,360000000.0,224.0,UD. Pasha Dewangga,0,1,1
5.0,63.0,9.0,2357553.0,9981850.0,4.0,315.0,1.0,2022.0,7624297.0,216000000.0,315.0,UD. Tari Harmoni,0,0,0
4.0,37.0,76.0,3256102.0,9563973.0,3.0,872.0,1.0,2002.0,7402318.0,339000000.0,872.0,UD. Weni Adikara,1,0,10
1.0,88.0,1.0,1728599.0,40606993.0,0.0,910.0,0.0,2004.0,38878394.0,267000000.0,910.0,UD. Jaya Satria,1,0,10
2.0,18.0,33.0,8482108.0,7132817.0,1.0,969.0,0.0,2002.0,-1349291.0,153000000.0,969.0,UD. Mira Malam,1,1,11
4.0,18.0,72.0,8370821.0,1201738.0,2.0,425.0,0.0,2014.0,-7169083.0,270000000.0,425.0,UD. Tomi Artha,0,1,1
4.0,21.0,0.0,501654.0,37767132.0,0.0,251.0,0.0,2010.0,37265478.0,63000000.0,251.0,UD. Yana Sejahtera Dito,1,0,10
2.0,57.0,34.0,7817276.0,44114926.0,3.0,198.0,1.0,2005.0,36297650.0,273000000.0,198.0,UD. Ovan Jayengprana Eka,1,1,11
5.0,83.0,67.0,7716655.0,24409493.0,2.0,911.0,0.0,2021.0,16692838.0,450000000.0,911.0,UD. Naila Raharja,0,1,1
1.0,98.0,55.0,2858031.0,42496414.0,1.0,53.0,0.0,2009.0,39638383.0,459000000.0,53.0,UD. Odie Darussalam,1,0,10
5.0,82.0,26.0,6820132.0,1146825.0,4.0,210.0,0.0,2011.0,-5673307.0,324000000.0,210.0,UD. Raka Karya,1,1,11
1.0,0.0,92.0,4702072.0,38313554.8,0.0,784.0,1.0,2012.0,35589235.0,276000000.0,784.0,UD. Thariq Jayabaya,1,0,10
1.0,77.0,1.0,8341322.0,13731905.0,1.0,982.0,0.0,2011.0,5390583.0,234000000.0,982.0,UD. Balqis Bijaksana,1,1,11
2.0,52.0,2.0,1035619.0,22883526.0,1.0,931.0,0.0,2021.0,21847907.0,162000000.0,931.0,UD. Rahmat Jayeng,0,0,0
4.0,78.0,53.0,7740963.0,1322164.0,0.0,388.0,0.0,2002.0,-6418799.0,393000000.0,388.0,UD. Qais Darma Eren,1,1,11
2.0,14.0,17.0,3605152.0,4843515.0,1.0,201.0,1.0,2014.0,1238363.0,93000000.0,201.0,UD. Mirna Buana,0,0,0
4.0,74.0,82.0,1640960.0,44993067.0,3.0,211.0,0.0,2023.0,43352107.0,468000000.0,211.0,UD. Carissa Sari Mika,0,0,0
1.0,59.0,9.0,3113307.0,45413607.0,0.0,842.0,0.0,2004.0,42300300.0,204000000.0,842.0,UD. Echa Wangi,1,0,10
2.0,56.0,86.0,7059283.0,28830581.0,4.0,760.0,0.0,2014.0,21771298.0,426000000.0,760.0,UD. Zulfa Jaladara Tomi,0,1,1
2.0,86.0,47.0,9312294.0,32684046.0,0.0,400.0,1.0,2010.0,23371752.0,399000000.0,400.0,UD. Eka Kencana,1,1,11
4.0,22.0,19.0,1753526.0,17870683.0,3.0,544.0,0.0,2016.0,16117157.0,123000000.0,544.0,UD. Tegar Madani,0,0,0
5.0,61.0,28.0,8482031.0,14628545.0,0.0,147.0,1.0,2017.0,6146514.0,267000000.0,147.0,UD. Lono Cendana,0,1,1
1.0,34.0,4.0,5534048.0,36266777.0,2.0,268.0,0.0,2011.0,30732729.0,114000000.0,268.0,UD. Qasya Ratu,1,1,11
4.0,64.0,28.0,4414689.0,14409709.0,1.8,892.0,0.0,2022.0,9995020.0,276000000.0,892.0,UD. Veronika Jayengprana,0,0,0
5.0,54.0,85.0,2987147.0,34766816.0,1.0,850.0,1.0,2002.0,31779669.0,417000000.0,850.0,UD. Putri Kelana,1,0,10
2.0,6.0,75.0,6396427.0,14724403.0,2.0,850.0,0.0,2017.0,8327976.0,243000000.0,850.0,UD. Ilmi Putri,0,1,1
2.0,92.0,12.0,2043370.0,29987931.0,0.0,312.0,0.0,2017.0,27944561.0,312000000.0,312.0,UD. Zidanar Kencana,0,0,0
2.0,33.0,88.0,2674592.0,6141335.0,3.0,60.0,1.0,2016.0,3466743.0,363000000.0,60.0,UD. Elva Bahagia,0,0,0
2.0,49.0,22.0,8313369.0,22503447.0,0.0,658.0,1.0,2010.0,14190078.0,213000000.0,658.0,UD. Putri Panji,1,1,11
4.0,36.0,93.0,3969663.0,36040030.0,1.0,722.0,1.0,2011.0,32070367.0,387000000.0,722.0,UD. Farhan Reswara,1,0,10
4.0,9.0,35.4,3923775.0,21258236.0,3.0,121.0,1.0,2005.0,17334461.0,282000000.0,121.0,UD. Panji Surya Fira,1,0,10
1.0,43.0,44.0,7863855.0,9875851.0,4.0,350.0,0.0,2008.0,2011996.0,261000000.0,350.0,UD. Gerry Wirawati,1,1,11
4.0,85.0,69.0,2771524.0,38535529.0,4.0,980.0,0.0,2007.0,35764005.0,462000000.0,980.0,UD. Jordi Wijaya Widi,1,0,10
2.0,39.0,0.0,4686880.0,7878709.0,1.0,398.4,1.0,2023.0,3191829.0,117000000.0,534.0,UD. Kinan Karya,0,0,0
2.0,63.0,5.0,819050.0,36624090.0,4.0,132.0,1.0,2018.0,35805040.0,204000000.0,132.0,UD. Alma Asri Utami,0,0,0
1.0,75.0,88.0,9968146.0,11537881.0,2.0,959.0,1.0,2023.0,1569735.0,489000000.0,959.0,UD. Zidanar Karya,0,1,1
2.0,75.0,73.0,8069692.0,43680943.0,0.0,286.0,0.0,2010.0,35611251.0,444000000.0,286.0,UD. Galih Nirwasita,1,1,11
4.0,63.0,42.0,7418876.0,9854588.0,0.0,324.2,0.0,2001.0,2435712.0,315000000.0,625.0,UD. Irma Indah,1,1,11
4.0,60.0,72.0,8246733.0,9642313.0,1.0,354.0,1.0,2020.0,1395580.0,396000000.0,354.0,UD. Lina Wiraatmaja,0,1,1
1.0,33.0,81.0,7984325.0,18041305.0,2.0,171.0,0.0,2014.4,10056980.0,342000000.0,171.0,UD. Hasna Widuri,0,1,1
4.0,98.0,48.0,2874255.2,3855750.0,3.0,552.0,1.0,2016.0,811996.0,438000000.0,552.0,UD. Diva Kinarya Ismail,0,0,0
2.0,3.0,31.0,2020273.0,23592215.0,2.0,674.0,0.0,2005.0,21571942.0,102000000.0,674.0,UD. Cici Pramudita,1,0,10
4.0,35.0,47.0,584889.0,16729223.0,2.0,209.0,1.0,2006.0,16144334.0,246000000.0,209.0,UD. Nina Bersemi,1,0,10
2.0,34.0,57.0,7747540.0,29218532.0,1.0,879.0,0.0,2021.0,21470992.0,273000000.0,879.0,UD. Tomi Bahagia,0,1,1
1.0,68.0,33.0,9320502.0,36118339.0,3.0,735.0,0.0,2009.0,26797837.0,303000000.0,735.0,UD. Wito Harapan,1,1,11
4.0,76.0,72.0,8035138.0,19045512.0,3.0,736.0,1.0,2016.0,11010374.0,444000000.0,736.0,UD. Hasna Langit,0,1,1
5.0,62.0,35.0,547203.0,35184756.2,1.0,609.0,0.0,2008.0,33441106.0,291000000.0,609.0,UD. Pandu Wiraatmaja,1,0,10
5.0,69.0,50.0,9224105.0,42560441.0,1.0,428.0,0.0,2013.0,33336336.0,357000000.0,428.0,UD. Kiki Adiwarna,0,1,1
5.0,17.0,67.0,8436472.0,48701804.0,0.0,343.0,1.0,2024.0,40265332.0,252000000.0,343.0,UD. Vino Mahendra Taufan,0,1,1
1.0,34.0,50.0,7834221.0,13593847.0,2.0,381.0,1.0,2012.0,5759626.0,252000000.0,381.0,UD. Farid Sakti,0,1,1
4.0,97.0,94.0,1187544.0,20534218.0,3.0,657.0,1.0,2001.0,19346674.0,573000000.0,657.0,UD. Nando Pramudita,1,0,10
