nama_usaha,laba,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,omset,biaya_karyawan,jumlah_pelanggan,Cluster_KMeans_cat_a,Cluster_KMeans_cat_b,CrossCluster
UD. Eren Madya,11105892.0,1.0,0.943710222518823,0.2717411136939364,-0.8325978104241182,1.0,4.0,0.6866120565706261,-1.138564194227668,-0.8691856836314881,0.862840000415043,0.686793405109509,1,0,10
UD. Kurnia Ananta,8507372.6,1.0,0.0239473258798348,0.4100048336830787,-1.5235478137642209,0.0,2.0,1.0946306210363668,-0.3719642253824908,-1.1571202855921243,0.7157831725130355,1.0950517228872712,1,0,10
UD. Bayu Saputra,26600259.0,5.0,0.978287775024048,-1.663950966154056,-0.5562178090880772,1.0,4.0,-1.3358937586690367,-0.2368391000872178,0.3959725443537686,-0.4851809220200264,-1.3369008424957776,1,0,10
UD. Karim Kusumah,17535382.0,5.0,0.0101163048777448,-0.9380664362110588,1.6548222016002512,0.0,0.0,-1.3077545473265717,1.147941751699989,0.0238277752108139,-0.6567472212390352,-1.3087450964421388,0,1,01
UD. Teguh Dewangga,-5833762.0,5.0,1.3240633000762991,1.5852464535907884,1.1020621989281691,1.0,4.0,1.038352198351437,0.8554965833440026,-1.6788744963083078,2.063804094948105,1.0387402307799938,0,1,01
UD. Thariq Jatiwangi,45978541.0,5.0,0.4942020399508964,-1.2837257361839147,-1.1089778117601592,0.0,2.0,-0.2454993191485228,-1.5632424272741412,1.505960140419393,-0.5587093359710301,-0.2458656829172752,1,0,10
UD. Viona Wacana,8433701.0,4.0,0.6325122499717969,0.548268553672221,-0.1416478070840156,0.0,4.0,1.3689879316253992,0.9492612150710026,-0.6556470354163585,0.8383305290980418,1.369570246910249,1,1,11
UD. Tami Wijaya,32125290.0,5.0,-1.2692531378155845,-0.2467478362653473,1.6548222016002512,1.0,3.0,-1.381619977100542,1.7388991922604586,1.1654571247239185,-1.0734082336280566,-1.3826539298329406,0,1,01
UD. Ziva Jayengprana,8408197.0,2.0,-0.4739694301954067,0.5137026236749355,0.9638721982601486,0.0,2.0,-0.1329424737786633,-0.9529301456788551,-1.0235205341983695,0.0295179756370001,-0.1332426987027201,0,0,00
UD. Pasha Putri,15702810.0,2.0,0.3213142774247708,1.2395871536179326,-1.1089778117601592,0.0,2.0,-0.7379355176416581,0.1430967589014867,-0.2986644094855346,1.1079347135850557,-0.7385912388559537,1,1,11
UD. Elsa Widjaja,36109664.0,1.0,-1.2346755853103593,0.3063070436912219,-1.2471678124281798,1.0,1.0,0.3946677388925531,-0.6626842612835413,1.0023864814541503,-0.6567472212390352,0.3946775398030068,1,0,10
UD. Fahmi Jayeng,3109558.0,4.0,0.7016673549822471,-1.5256872461649136,-1.6617378144322414,1.0,2.0,1.326779114611702,1.0129685511073727,-1.0184872465474193,-0.5832188072880314,1.3273366278297911,1,1,11
UD. Rangga Buana Icha,37060602.0,5.0,0.8745551175083727,0.6865322736613633,-1.3853578130962003,1.0,1.0,1.2669832905089642,1.7027363539411422,1.506204047950643,1.1079347135850557,1.2675056674658087,1,1,11
UD. Vidi Kalbu,9163486.0,1.0,0.5633571449613467,-0.4541434162490607,0.8256821975921281,0.0,3.0,-0.2173601078060579,1.4262172874270065,-0.5124414699149193,0.0785369182710026,-0.2177099368636364,0,1,01
UD. Febri Winata,32439082.0,1.0,0.0101163048777448,0.4445707636803643,-0.2798378077520361,1.0,2.0,-0.3861953758608472,1.181917606468294,1.0803735544032662,0.3236316314410153,-0.386644413185469,1,1,11
UD. Yessi Wacana,10753820.0,1.0,-0.1627714576483807,-1.3874235261757712,0.8256821975921281,1.0,3.0,1.319744311776086,0.952692882932935,-0.4915277729394471,-1.097917704945058,1.3202976913163813,0,1,01
UD. Indira Tirtaatmaja,14747236.0,2.0,1.1511755375501735,1.205021223620647,0.549302196256087,1.0,0.0,-0.6605526864498796,0.6339878042854892,-0.2715152890400115,1.6716525538760847,-0.6611629372084471,0,1,01
UD. Romi Makmur,30504578.0,5.0,-1.37298579533126,0.7556641336559344,1.2402521995961897,0.0,2.0,1.615206030871967,-0.8449713537202884,0.5540076454835623,-0.4361619793860238,1.6159330248795885,0,0,00
UD. Monica Ceria Adinda,46809556.0,5.0,1.1511755375501735,-0.2467478362653473,-1.6617378144322414,1.0,0.0,-0.9771188140526096,-1.6428312029506174,1.549190601523674,0.6422547585620317,-0.9779150803118832,1,0,10
UD. Ismail Karang,39383660.0,5.0,-0.0244612476274802,0.8247959936505056,-1.6617378144322414,0.0,0.0,-1.0756060537512366,-1.0901265721009483,1.1323835593880496,0.5687263446110279,-1.0764601914996188,1,0,10
UD. Desta Tri Livia,11739220.0,5.0,0.1830040674038704,-1.6985168961513415,-0.003457806415995,1.0,1.0,1.1614612479747208,-1.6432459756930506,-0.9216919580126112,-1.0734082336280566,1.1619216197646631,1,0,10
UD. Lea Langit,25088732.0,4.0,-0.7160122977319826,0.3408729736885075,-0.003457806415995,0.0,3.0,0.6021944225432315,1.2772146642322098,0.580860864244726,-0.264595680167015,0.6023261669485928,1,1,11
UD. Ilmi Utamaindah Anis,1792840.0,2.0,-0.3010816676692812,0.9976256436369336,-0.1416478070840156,1.0,2.0,0.9574519657418504,-1.5228125182700918,-1.5992646844316096,0.4951979306600241,0.9577924608757822,1,0,10
UD. Chiko Wiratama Galih,11063566.0,5.0,-0.4048143251849565,-0.295140138261547,0.1347321942520254,0.0,4.0,1.713693270570594,0.4204098607892657,-0.5721431573734929,-1.392031360749073,1.7144781360673242,0,1,01
UD. Yola Tejakusuma,31863838.0,2.0,1.220330642560624,1.5852464535907884,-1.3853578130962003,0.0,2.0,1.3443661217007423,-0.2245496729349805,0.769171428020862,1.9902756809971007,1.3449339691133153,1,0,10
UD. Elsa Tunggal,34591713.0,5.0,-0.6814347452267575,-1.0763301562002012,-0.1416478070840156,1.0,2.0,1.456922967070602,1.529878623760309,1.2989974844224552,-1.2449745328470656,1.4575569533278705,1,1,11
UD. Zidan Sidarta Jafar,36201407.0,1.0,-0.6814347452267575,0.6174004136667922,-0.5562178090880772,0.0,1.0,-1.1635410891964393,-1.2068219496713155,0.8857269605843974,-0.0440104383140036,-1.16444689791724,1,0,10
UD. Viona Persada,39884923.0,2.0,-0.4739694301954067,0.4791366936776498,-1.2471678124281798,1.0,0.0,-1.543420442319715,-0.8721633129104547,1.2096459550216132,0.0050085043199988,-1.5445494696413635,1,0,10
UD. Bella Santosa Tania,4409233.0,5.0,0.7016673549822471,1.6889442435826452,-1.5235478137642209,1.0,3.0,-0.0414900369156524,0.3677183469881643,-1.0510999097835074,1.696162025193086,-0.0417365240283941,1,1,11
UD. Pardi Karya,22920283.0,4.0,-0.8889000602581082,-0.765236786224631,1.6548222016002512,1.0,4.0,0.4439113587418666,-1.2127733710956208,-0.051110524050454,-1.1714461188960617,0.4439500953968747,0,0,00
UD. Hanafi Trijaya,31095194.0,4.0,1.635261272623325,-0.4541434162490607,-1.5235478137642209,0.0,2.0,0.7428904792555558,1.653088093280242,1.076369652349976,0.8383305290980418,0.7431048972167866,1,1,11
UD. Mario Baru,33759676.0,5.0,-1.3384082428260349,-1.4219894561730568,0.6874921969241076,1.0,2.0,-0.0872162553471578,-0.8712858104712556,0.7782741388123537,-1.955749201040102,-0.0874896113655571,0,0,00
UD. Vita Mandala,10047716.0,5.0,-0.6814347452267575,-0.7998027162219166,-0.1416478070840156,0.0,1.0,0.6999781819582968,-0.1975711404957751,-0.7626430413499771,-1.0488987623110555,-1.1116548740666674,1,0,10
UD. Willy Asri,33898789.0,4.0,-0.1973490101536058,-1.5948191061594847,-1.1089778117601592,0.0,3.0,1.6925888620637453,0.8410051632122982,0.974088177500471,-1.2694840041640667,1.693361326527095,1,1,11
UD. Viera Panji,37262268.0,5.0,-0.4393918776901817,-0.765236786224631,-0.1416478070840156,1.0,4.0,1.235326677748691,1.471006520188245,1.475815579041989,-0.8528229917750453,1.2358304531554651,1,1,11
UD. Umi Dwijaputra,3054226.0,5.0,0.3904693824352211,1.619812383588074,1.3784422002642105,1.0,0.0,-0.6570352850320715,-0.7829831463674722,-1.3680163908603622,1.4265578407060722,-0.6576434689517422,0,0,00
UD. Tania Ayodya,3216148.0,4.0,-1.2346755853103593,0.9284937836423623,-0.2798378077520361,1.0,3.0,1.1579438465569127,0.8396656632435751,-1.0443298201509323,-0.2155767375330124,1.1584021515079586,1,1,11
UD. Elva Utama,-412093.0,4.0,0.5287795924561216,0.6519663436640778,0.549302196256087,0.0,2.0,1.618723432289775,-0.154162042985175,-1.4912116049570086,0.8383305290980418,1.6194524931362932,0,0,00
UD. Cahya Wisnu Wenda,6785796.0,1.0,-0.6468571927215323,-0.9726323662083444,1.6548222016002512,0.0,0.0,-1.487142019634785,0.2542327906054889,-0.9055047268225216,-1.1469366475790606,-1.488237977534086,0,1,01
UD. Eka Maheswara,38488473.0,1.0,1.6698388251285503,-1.1108960861974868,-1.5235478137642209,1.0,1.0,-0.1083206638540065,-0.6356601148251768,1.1567772010771502,0.3971600453920191,-0.1086064209057861,1,0,10
UD. Zahira Asmaralaya,42010802.0,1.0,1.3240633000762991,1.3087190136125038,-1.3853578130962003,0.0,4.0,-0.6077916651827581,-0.5628775658277115,1.4189420776108514,1.8677283244120948,-0.6083709133578744,1,0,10
UD. Lando Karya,27992906.0,2.0,1.220330642560624,-1.2837257361839147,0.272922194920046,0.0,1.0,0.8695169302966478,-1.3742598118453309,0.2751918175487114,-0.0440104383140036,0.8698057544581611,0,0,00
UD. Zahra Yudhistira Ucup,30290667.0,2.0,-1.3038306903208094,0.4791366936776498,0.4111121955880665,1.0,4.0,-0.6781396935389202,-1.2935017650838312,0.4526173560545652,-0.5832188072880314,-0.6787602784919713,0,0,00
UD. Dani Maheswara,32940109.0,2.0,-0.2665041151640561,0.6174004136667922,-0.5562178090880772,1.0,0.0,-1.3605155685936934,0.0989013137732815,0.907245846957166,0.2501032174900115,-1.3615371202927116,1,1,11
UD. Hesti Suryaatmaja,17811952.0,5.0,0.8745551175083727,-1.6293850361567703,1.1020621989281691,0.0,0.0,1.5624450096048452,-0.8311549917854482,-0.3375642085336544,-0.5341998646540289,1.563141001029016,0,0,00
UD. Elok Bahagia,41303127.0,5.0,-1.37298579533126,0.8593619236477912,1.1020621989281691,1.0,2.0,-1.4801072167991691,1.2052056499256196,1.7093519676139348,-0.36263356543502,-1.481199041020676,0,1,01
UD. Mila Radhitya,30621252.0,5.0,-0.9926327177737836,-0.1430500462734905,-0.6944078097560977,1.0,1.0,-1.2620283288950664,0.3718287338831694,0.7964007941850719,-0.8038040491410428,-1.2629920091049758,1,1,11
UD. Viera Gandewa,38134293.0,5.0,1.635261272623325,0.83862236564942,-0.9707878110921389,1.0,2.0,1.0946306210363668,0.2942424356127921,1.310783953038303,1.8677283244120948,1.0950517228872712,1,1,11
UD. Umi Jati,-1498535.0,2.0,0.1138489623934201,-1.0417642262029156,-0.6944078097560977,0.0,3.0,-0.2173601078060579,-0.1439292736149237,-1.565785170165913,-0.6567472212390352,-0.2177099368636364,1,0,10
UD. Vita Darma,9482583.0,5.0,0.079271409888195,-1.352857596178486,-0.5562178090880772,0.0,2.0,0.1484496396459854,1.3081630074560104,-0.5126797412236105,-0.9018419344090478,0.1483147618336676,1,1,11
UD. Grego Mega,19592723.0,4.0,1.254908195065849,-1.4219894561730568,-0.9707878110921389,1.0,0.0,1.520236192591148,0.6555274323695922,0.0740080509945274,-0.1175388522650074,1.5209073819485577,1,1,11
UD. Udin Bahari,17567651.0,5.0,0.5633571449613467,-0.5578412062409175,-1.2471678124281798,1.0,3.0,-1.4836246182169772,-0.5109665423062816,-0.2931556360089316,0.0050085043199988,-1.4847185092773811,1,0,10
UD. Vina Mardika,23763846.0,5.0,1.0128653275292732,0.5828344836695066,0.549302196256087,1.0,3.0,-0.3897127772786553,-0.6050170853411725,0.1252835152742799,1.132444184902057,-0.3901638814421739,0,0,00
UD. Eren Kalbu,-5397193.0,4.0,-0.1627714576483807,-1.4565553861703424,1.2402521995961897,0.0,2.0,-1.0685712509156204,1.3741957066520771,-1.5482933648117092,-1.1469366475790606,-1.0694212549862092,0,1,01
UD. Vega Saprahan,7090581.0,5.0,-0.3010816676692812,0.9284937836423623,0.272922194920046,1.0,1.0,0.5529508026939179,-1.618942416271462,-1.2445242887404089,0.4461789880260216,0.5530536113547249,0,0,00
UD. Utha Kusumatmaja Berlian,28143854.0,4.0,0.5633571449613467,-0.4195774862517751,1.1020621989281691,0.0,4.0,-1.6630120905251908,-0.7628873520840372,0.4034851358557394,0.1030463895880039,-1.6642113903693283,0,0,00
UD. Agus Langit,22001463.0,1.0,-1.130942927794684,0.5206158096743927,1.2402521995961897,0.0,4.0,-1.4625202097101286,-0.5702274266836981,0.0078139987699845,-0.1175388522650074,-1.463601699737152,0,0,00
UD. Wito Ayodya Jafar,-1291829.0,5.0,0.6325122499717969,1.7235101735799307,0.6874921969241076,0.0,2.0,1.671484453556897,0.4706669185116545,-1.4329431384424638,1.6716525538760847,1.672244516986866,0,1,01
UD. Chika Baruna Pandu,-3619360.0,4.0,-0.7851674027424328,-0.5232752762436319,1.1020621989281691,0.0,2.0,1.3654705302075911,1.2871926394023432,-1.4397838217625931,-0.9263514057260492,1.3660507786535443,0,1,01
UD. Nina Jayawarsa,2653356.0,2.0,1.635261272623325,-0.5578412062409175,0.4111121955880665,1.0,1.0,-0.9384273984567204,1.1868428955033312,-1.017165834168409,0.764802115147038,-0.93920092948813,0,1,01
UD. Iman Tri,28119213.0,1.0,-0.1627714576483807,-1.5602531761621992,0.549302196256087,0.0,2.0,1.326779114611702,0.5785411451538028,0.65990698341272,-1.2204650615300645,1.3273366278297911,0,1,01
UD. Ujang Trijaya,32413772.0,5.0,-0.5085469827006319,0.963059713639648,-1.3853578130962003,0.0,3.0,-1.6137684706758773,-1.2575633360241012,0.6091123593700511,0.3236316314410153,-1.6149388347754603,1,0,10
UD. Olla Baru,-3678335.0,4.0,-0.3702367726797314,0.79023006365322,0.9638721982601486,1.0,2.0,0.8871039373856884,0.0867275690452356,-1.674968241810856,0.299122160124014,0.8874030957416853,0,1,01
UD. Pandu Setia,12302579.0,4.0,-1.130942927794684,-1.0417642262029156,-1.2471678124281798,1.0,1.0,1.6538974464678562,-1.3092913177351015,-0.8177321851716461,-1.5390881886510808,1.654647175703342,1,0,10
UD. Taufan Sarwono,6729247.0,4.0,-0.7851674027424328,0.5137026236749355,-0.5562178090880772,0.0,1.0,0.1765888509884502,-1.0832317531856896,-1.1668837730259032,-0.1910672662160112,0.1764705078873063,1,0,10
UD. Zidan Tejakusuma,39244901.0,5.0,-1.6496062153730606,-1.0417642262029156,0.6874921969241076,0.0,1.0,-1.314789350162188,-1.5557640710672331,1.0329956789287806,-1.9067302584061,-1.3157840329555484,0,0,00
UD. Wesly Atma,14227536.0,5.0,-1.3384082428260349,-0.7306708562273454,-1.5235478137642209,0.0,1.0,1.12628723379664,0.0379428996459417,-0.4228384240823721,-1.4655597747000768,1.126726937197615,1,1,11
UD. Uchie Prana,28791470.6,4.0,1.6698388251285503,1.619812383588074,-0.1416478070840156,0.0,4.0,-0.0696292482581173,-0.7108672356435913,0.4695830200328655,2.333408279435119,-0.0698922700820328,1,0,10
UD. Laila Kulon,15141442.0,1.0,-1.2346755853103593,-0.1776159762707761,0.549302196256087,1.0,1.0,0.6021944225432315,1.6152965489317237,-0.0548895408236312,-0.9998798196770528,0.6023261669485928,0,1,01
UD. Yana Kayastha,33876580.0,1.0,-0.7160122977319826,1.5506805235935028,0.9638721982601486,0.0,4.0,-0.5620654467512526,0.2976045475867613,1.0114632656218696,0.5932358159280292,-0.5626178260207113,0,1,01
UD. Gema Jati,23421533.0,2.0,0.0101163048777448,-1.2145938761893436,-1.5235478137642209,1.0,0.0,-0.3017777418334526,-0.4611158374030463,0.128860403015927,-0.8528229917750453,-0.3021771750245527,1,0,10
UD. Salsa Karang,42179779.0,2.0,-0.5777020877110821,0.963059713639648,-0.9707878110921389,1.0,1.0,-1.6841164990320394,-1.6109120059642985,1.2291527803935214,0.2746126888070128,-1.6853281999095573,1,0,10
UD. Naufal Resmi,28807041.0,2.0,-0.3079971781703263,-1.2145938761893436,-1.2471678124281798,1.0,3.0,-0.5655828481690607,-1.1902350668938144,0.3679654499291678,-1.7106544878700896,-0.5661372942774162,1,0,10
UD. Fikri Wijapranata,30351694.0,1.0,-0.543124535205857,0.7556641336559344,-0.9707878110921389,1.0,1.0,-1.3921721813539665,-1.1433441480652242,0.4858147069283909,0.1520653322220064,-1.3932123346030552,1,0,10
UD. Dito Pramana Muthia,980963.0,4.0,-0.8543225077528831,-1.4565553861703424,0.4111121955880665,0.0,3.0,0.0675494070363989,-0.935733001505382,-1.5434802421044784,-1.6371260739190858,0.0673669919294561,0,0,00
UD. Joko Praja,29449829.0,4.0,0.5979346974665718,1.5161145935962173,-0.6944078097560977,1.0,2.0,-1.5610074494087556,-1.4465605947977458,0.363921812506835,1.500086254657076,-1.5621468109248875,1,0,10
UD. Monica Jatiwangi Vega,36713741.0,1.0,0.2175816199090955,-0.1084841162762049,-1.6617378144322414,0.0,2.0,-1.3921721813539665,-0.718554259514389,1.0157894186999836,0.0785369182710026,-1.3932123346030552,1,0,10
UD. Zidanar Adiwarna,46395486.0,2.0,0.5633571449613467,1.032191573634219,-0.9707878110921389,0.0,4.0,-1.0369146381553471,-1.558774010597936,1.5361950222633087,1.132444184902057,-1.0377460406758656,1,0,10
UD. Qais Resaputra,19028082.0,5.0,-0.7505898502372077,0.79023006365322,-0.6944078097560977,1.0,3.0,1.421748952892521,1.5614255137042143,0.2085675806373358,0.0295179756370001,1.422362270760822,1,1,11
UD. Marsel Bersemi,41156161.0,2.0,0.4250469349404462,0.2371751836966508,0.6874921969241076,0.0,3.0,-1.3534807657580772,0.1575577940926597,1.4973780052340275,0.4706884593430229,-1.3544981837793018,0,1,01
UD. Oki Hastinapura,28828565.0,1.0,-0.2319265626588309,1.6889442435826452,0.4111121955880665,1.0,2.0,-1.451968005456704,0.5584233858531162,0.7060111430416032,1.034406299634052,-1.4530432949670375,0,1,01
UD. Fira Taruna,-2280160.0,2.0,-0.543124535205857,0.5137026236749355,1.6548222016002512,0.0,2.0,0.7428904792555558,-0.2914430347236867,-1.649241844844845,-0.0195009669970023,0.7431048972167866,0,0,00
UD. Poppy Harapan,-417553.0,2.0,-0.8889000602581082,-0.6961049262300598,-0.2798378077520361,1.0,1.0,0.2715586892692692,0.0360432917373043,-1.4549912661135436,-1.1224271762620592,0.2714961508183372,1,1,11
UD. Iman Mandala Yessi,33027418.0,1.0,-1.130942927794684,-0.4541434162490607,-1.2471678124281798,1.0,4.0,0.5001897814267964,-1.5007709895417911,0.6055401215120154,-1.1224271762620592,0.5002615875041522,1,0,10
UD. Ovan Widuri,36790277.0,2.0,0.1484265148986452,0.4445707636803643,-1.2471678124281798,0.0,3.0,-1.6313554777649175,1.100074487854568,1.3711766413826372,0.4216695167090203,-1.6325361760589847,1,1,11
UD. Gerry Kawiswara,46777897.0,1.0,0.2175816199090955,0.4791366936776498,1.1020621989281691,1.0,0.0,-1.5821118579156044,-1.6419079400588108,1.5471378188148228,0.4951979306600241,-1.5832636204651167,0,0,00
UD. Cipta Kinarya,15008082.0,4.0,1.0128653275292732,1.1704552936233614,-0.4180278084200566,1.0,0.0,-1.51528123097725,-0.8021230963168444,-0.5295174629498164,1.5491051972910783,-1.5163937235877247,1,0,10
UD. Bella Merdeka,-5474646.0,2.0,1.3586408525815243,1.3432849436097891,0.6874921969241076,0.0,4.0,-1.0967104622580852,1.261761176344888,-1.5753881661623177,1.9167472670460972,-1.097577001039848,0,1,01
UD. Wenny Wisesa,21919956.0,2.0,-1.44214090034171,-1.6293850361567703,0.549302196256087,0.0,0.0,-1.5258334352306746,-1.0807669121664458,-0.0961817049897954,-2.176334442893113,-1.5269521283578391,0,0,00
UD. Ziva Kawiswara,32788489.0,2.0,-0.0936163526379305,-0.5578412062409175,1.2402521995961897,0.0,2.0,-1.5504552451553313,-0.3946324892697022,0.8015832303754958,-0.4606714507030251,-1.5515884061547731,0,0,00
UD. Bayu Pramana,23514853.0,1.0,0.3904693824352211,0.7210982036586489,-1.6617378144322414,0.0,1.0,-0.5972394609293337,0.409632725074797,0.3030105916870522,0.7893115864640393,-0.5978125085877598,1,1,11
UD. Viani Lintang Cahya,41255327.0,2.0,1.1165979850449486,1.377850873607075,0.9638721982601486,0.0,2.0,0.7780644934336369,-1.4065608340482056,1.2033499421590508,1.7696904391440895,0.7782995797838351,0,0,00
UD. Ari Bangun,-353505.0,2.0,0.2521591724143206,-1.6293850361567703,-0.1416478070840156,0.0,2.0,0.781581894851445,1.4597842267908117,-1.176480005555237,-0.9753703483600517,0.7818190480405399,1,1,11
UD. Nazar Utama Jibril,11778558.0,1.0,-0.3010816676692812,-1.0417642262029156,-0.1416478070840156,1.0,4.0,1.4674751713240264,-1.3158592239769331,-0.8559149158046687,-0.9508608770430504,1.4681153580979849,1,0,10
UD. Qyla Purnama,7470393.0,1.0,-0.2319265626588309,1.032191573634219,1.5166322009322308,0.0,2.0,0.0147883857692772,0.8520400217958517,-0.7422249796958066,0.5687263446110279,0.0145749680788834,0,1,01
UD. Ziva Maju,39327664.0,4.0,0.7708224599926974,-1.4219894561730568,1.5166322009322308,1.0,4.0,0.2363846750911881,-1.7117621861730248,1.008804729893466,-0.4606714507030251,0.2363014682512887,0,0,00
UD. Dea Hilir,1399420.0,4.0,0.978287775024048,0.79023006365322,-0.003457806415995,0.0,4.0,0.0288579914405097,-1.1948341754226663,-1.5638627955565256,1.2549915414870634,0.0286528411057028,0,0,00
UD. Romi Kencana Rahmat,42446604.0,1.0,-0.4739694301954067,1.5852464535907884,0.4111121955880665,0.0,3.0,0.3805981332213206,-0.1461539637788839,1.529843985778012,0.7893115864640393,0.3805996667761874,0,0,00
UD. Viera Berkarya,21045990.0,1.0,-1.6841837678782858,-0.3850115562544896,-1.3853578130962003,0.0,1.0,-0.8153183488334365,1.241950927285723,0.28925193834495,-1.4655597747000768,-0.8160195405034603,1,1,11
UD. Rafi Gandewa,552542.0,5.0,-0.6814347452267575,-0.4541434162490607,-0.1416478070840156,1.0,4.0,-0.9454622012923364,-1.5322270907477231,-1.6884589632230491,-0.8038040491410428,-0.9462398660015396,1,0,10
UD. Barokah Pusaka,12239066.0,1.0,1.0474428800344984,0.963059713639648,0.272922194920046,1.0,0.0,-0.540961038244404,0.2867629811550214,-0.5150462501706644,1.4265578407060722,-0.5415010164804823,0,1,01
UD. Okta Kawiswara,-1575186.0,2.0,0.3213142774247708,0.5828344836695066,-0.9707878110921389,1.0,0.0,-0.6253786722717986,0.0484601159896005,-1.5341601140277643,0.6422547585620317,-0.6259682546413986,1,1,11
UD. Sari Paseban,148672.0,4.0,-1.37298579533126,1.5852464535907884,-1.2471678124281798,1.0,4.0,-0.7273833133882337,1.2815476299686972,-1.1754018666324393,0.1520653322220064,-0.7280328340858391,1,1,11
UD. Zera Prawira,14331721.0,5.0,-1.5804511103626104,-0.8689345762164877,-1.3853578130962003,0.0,1.0,1.4604403684884102,-1.2714305835822408,-0.6674871890520829,-1.7351639591870909,1.4610764215845753,1,0,10
UD. Willy Prawira,39643626.0,1.0,-0.3010816676692812,0.4791366936776498,0.4111121955880665,0.0,3.0,-1.2901675402375312,1.0456744617949176,1.5617337330180976,0.1275558609050052,-1.2911477551586146,0,1,01
UD. Putra Satria,37053263.0,4.0,1.0820204325397234,-1.5602531761621992,-0.8325978104241182,1.0,2.0,0.9820737756665072,-0.4731592563620663,1.0869359492345338,-0.3381240941180188,0.9824287386727162,1,0,10
UD. Erni Mahkota,6793504.0,2.0,0.079271409888195,-0.5232752762436319,-1.6617378144322414,0.0,1.0,1.393609741550056,-1.3720644083710394,-1.2179425245482536,-0.3136146228010175,1.394206524707183,1,0,10
UD. Yola Ranggalawe Wawan,26459352.0,5.0,-0.5777020877110821,1.3087190136125038,-0.9707878110921389,1.0,0.0,1.4850621784130669,1.6115471204868854,0.7417671275989701,0.5197074019770254,1.485712699381509,1,1,11
UD. Syifa Wening,40716739.0,4.0,1.0474428800344984,1.1013234336287905,-1.3853578130962003,1.0,3.0,-1.5821118579156044,-0.8463818739114582,1.2732113434973162,1.5245957259740772,-1.5832636204651167,1,0,10
UD. Lando Prabawa,17721249.0,5.0,-0.5085469827006319,1.205021223620647,-1.2471678124281798,1.0,2.0,1.2669832905089642,-1.5389809674689514,-0.4801755752717874,0.4951979306600241,1.2675056674658087,1,0,10
UD. Aqila Harmoni,12920747.0,1.0,0.1830040674038704,1.205021223620647,1.3784422002642105,1.0,3.0,1.6257582351253912,0.7230903611008496,-0.3830487359449329,0.9853873570000494,1.626491429649703,0,1,01
UD. Ida Satya,-5803746.0,4.0,-1.0963653752894589,-1.1454620161947724,-0.1416478070840156,0.0,4.0,-0.4424737985457769,1.2465266064628395,-1.6015060692378489,-1.5881071312850832,-0.4429559052927466,1,1,11
UD. Yana Jayengpati,40516818.0,5.0,-0.4048143251849565,-1.3874235261757712,-0.6944078097560977,1.0,1.0,-0.0745536102430486,0.8790877440393995,1.5911929297323004,-1.2694840041640667,-1.1785247709440594,1,1,11
UD. Haidar Adiwangsa,22041040.0,1.0,-0.0244612476274802,0.5828344836695066,-0.6944078097560977,0.0,4.0,1.4182315514747128,-0.1742571051013683,0.0868067851820118,0.3971600453920191,1.418842802504117,1,0,10
UD. Leni Kalbu,29747536.0,2.0,-1.5458735578573854,-1.6293850361567703,-0.003457806415995,1.0,3.0,1.4674751713240264,-0.5587408209120046,0.5557569880603812,-2.249862856844117,1.4681153580979849,1,0,10
UD. Jafar Resmi,13230823.0,1.0,0.2867367249195457,0.0989114637075085,-0.9707878110921389,1.0,2.0,-0.4002649815320796,0.5827302400272927,-0.3882153202594089,0.2746126888070128,-0.4007222862122884,1,1,11
UD. Wawan Mayang,31127488.0,5.0,-0.9234776127633332,0.1680433237020796,-0.6944078097560977,1.0,3.0,1.3056747061048533,1.559923838691451,1.060715396455643,-0.5341998646540289,1.306219818289562,1,1,11
UD. Zera Anugerah,46038267.0,5.0,0.2175816199090955,1.5506805235935028,-1.2471678124281798,1.0,0.0,-0.4952348198128986,-1.5844573391865422,1.5060851941074256,1.2549915414870634,-0.4957479291433193,1,0,10
UD. Syifa Darma,30347413.0,4.0,0.2175816199090955,0.6174004136667922,0.272922194920046,1.0,1.0,1.263465889091156,-0.936734972375673,0.5252750283100255,0.5932358159280292,1.263986199209104,0,0,00
UD. Lutfi Cinta Via,13484665.0,5.0,1.6006837201181,-0.8689345762164877,0.549302196256087,0.0,3.0,1.4393359599815614,1.178136328748441,-0.2557455610359965,0.5197074019770254,1.439959612044346,0,1,01
UD. Hesti Wiratama,26934706.0,2.0,0.3558918299299959,0.2717411136939364,-0.9707878110921389,0.0,2.0,-1.4167939912786232,0.3335188151275147,0.5293006298201688,0.4461789880260216,-1.417848612399989,1,1,11
UD. Gisel Tirta Priska,-3077846.0,5.0,-1.2692531378155845,-0.2467478362653473,1.1020621989281691,0.0,3.0,-0.7520051233128905,-0.1187661498515581,-1.6722093813208982,-1.0734082336280566,-0.7526691118827731,0,0,00
UD. Andi Hilir,1175515.0,4.0,0.5979346974665718,0.2717411136939364,-0.8325978104241182,0.0,0.0,-1.5680422522443718,0.6254617167556826,-1.2293216351786336,0.6177452872450304,-1.5691857474382973,1,1,11
UD. Chiko Mahendra,6711716.0,1.0,1.1857530900553988,-1.0763301562002012,-1.6617378144322414,0.0,3.0,-0.2490167205663309,-0.4584617311518184,-1.0478819085133189,0.0785369182710026,-0.24938515117398,1,0,10
