nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,Cluster_KProto,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
UD. Tegar Jagadmaya,2.0,-0.8543225077528831,-1.3874235261757712,1.1020621989281691,0.0,4.0,0.8941387402213046,1,0,1,1
UD. Galang Jaya,5.0,0.044693857382969944,-1.4219894561730568,0.41111219558806655,1.0,4.0,-0.477647812723858,1,0,0,2
UD. Mirna Nirwasita,4.0,-0.6122796402163072,-0.6615389962327742,1.2402521995961897,0.0,2.0,1.2142222692418425,0,0,1,1
UD. Pardi Kusumatmaja,1.0,-1.1309429277946839,1.4124168036043605,-0.2798378077520361,1.0,3.0,0.039410195693934044,1,1,1,2
UD. Mirna Trisudira,5.0,0.21758161990909552,-1.491121316167628,-0.1416478070840156,0.0,2.0,-0.9419447998745284,0,1,1,1
UD. Jasmine Adhi,1.0,1.3240633000762991,1.1358893636260758,-0.4180278084200566,0.0,2.0,-0.1294250723608552,0,1,1,1
UD. Kevin Binasena,1.0,1.6698388251285503,-0.21218190626806172,0.9638721982601486,0.0,2.0,-1.149471483525207,0,0,1,1
UD. Irma Wijaya,4.0,-0.16277145764838075,-0.6269730662354887,-0.9707878110921387,0.0,1.0,-1.70170350612108,0,1,0,1
UD. Tasya Harmoni,5.0,0.943710222518823,-0.004786326284348239,0.6874921969241076,0.0,0.0,-0.3580561645183823,0,0,0,1
UD. Halim Utamaindah,5.0,1.4969510626024247,-1.1454620161947724,-1.5235478137642209,0.0,2.0,-0.9313925956211041,0,1,0,1
UD. Berlian Jayeng,1.0,0.49420203995089645,1.6543783135853596,1.6548222016002512,1.0,1.0,0.8659995288788397,0,0,1,2
UD. Rangga Pramana,1.0,0.5979346974665718,-0.6615389962327742,-1.1089778117601592,0.0,4.0,-0.7836617360731635,1,1,1,1
UD. Viani Saprahan,1.0,-1.6150286628678356,-0.6615389962327742,1.5166322009322308,0.0,4.0,0.3876329360569368,1,0,1,1
UD. Elok Harapan,2.0,-1.5804511103626104,1.1358893636260758,-1.2471678124281798,1.0,2.0,-1.3781025756827339,0,1,1,2
UD. Hanafi Gunawan,1.0,0.8054000124979225,0.4100048336830787,0.8256821975921281,0.0,0.0,-1.089675659422469,0,0,1,1
UD. Binar Kencana,5.0,0.9782877750240481,-1.5948191061594847,0.13473219425202548,1.0,1.0,-1.3358937586690367,0,0,0,2
UD. Livia Surya,4.0,-0.4393918776901817,0.2371751836966508,0.8256821975921281,0.0,0.0,0.683094655152818,0,0,0,1
UD. Jasmine Wijaya,1.0,0.3904693824352211,1.5161145935962173,-0.6944078097560977,1.0,3.0,0.45798096441309905,1,1,1,2
UD. Panji Artha,5.0,-0.47396943019540677,1.6543783135853596,-0.4180278084200566,1.0,2.0,1.5413406010979966,0,1,0,2
UD. Wesly Maju Sella,4.0,0.35589182992999596,-1.3528575961784859,1.6548222016002512,1.0,1.0,-0.7942139403265879,0,0,1,2
UD. Lutfi Widuri,4.0,0.667089802477022,-1.00719829620563,-1.2471678124281798,1.0,0.0,-0.4319215942923526,0,1,0,2
UD. Elen Selaras,2.0,1.220330642560624,-0.9726323662083444,-0.9707878110921387,0.0,4.0,0.6760598523172018,1,1,0,1
UD. Binar Saputranegara,5.0,1.1165979850449486,-0.765236786224631,0.6874921969241076,0.0,2.0,-1.149471483525207,0,0,1,1
UD. Sani Kencana,2.0,0.7708224599926974,-0.6615389962327742,1.6548222016002512,1.0,0.0,-0.2454993191485228,0,0,0,2
UD. Juli Sentosa,5.0,-0.9580551652685584,0.2717411136939364,-0.8325978104241182,1.0,2.0,1.5624450096048452,0,1,0,2
UD. Zahira Harapan,2.0,1.3586408525815243,0.20260925369936522,-0.8325978104241182,0.0,2.0,-0.8997359828608311,0,1,1,1
UD. Winda Madusari,4.0,1.254908195065849,-0.5924071362382031,-0.5562178090880772,1.0,2.0,-0.0520422411690768,0,1,1,2
UD. Daffa Wijaksana,5.0,-1.2000980328051343,-0.0739181862789194,0.8256821975921281,1.0,1.0,-0.2912255375800282,0,0,0,2
UD. Olla Sidarta,4.0,1.4277959575919745,-1.0417642262029156,-0.6944078097560977,0.0,3.0,-0.7449703204772743,1,1,0,1
UD. Binar Swargaloka,5.0,1.6006837201181001,-1.663950966154056,-0.8325978104241182,0.0,4.0,1.6609322493034724,1,1,0,1
UD. Opik Jagad,2.6,-1.476718452846935,0.30630704369122197,1.5166322009322308,1.0,4.0,0.10272342121448,1,0,1,2
UD. Intan Tri,4.0,-0.8889000602581082,0.5828344836695066,-1.1089778117601592,1.0,0.0,1.1438742408856803,0,1,0,2
UD. Zaki Pramudita,2.0,1.6698388251285503,1.4815486635989317,-0.2798378077520361,1.0,3.0,-0.8856663771895986,1,1,0,2
UD. Oki Jayengpati,2.0,-0.19734901015360587,0.8247959936505056,-1.1089778117601592,0.0,3.0,-0.7414529190594662,1,1,0,1
UD. Omar Sulaksana,2.0,0.32131427742477087,0.9630597136396479,-1.3853578130962003,0.0,4.0,-0.8575271658471338,1,1,0,1
UD. Gusti Wira,4.0,1.6352612726233253,0.2371751836966508,-0.1416478070840156,1.0,4.0,0.06754940703639892,1,1,0,2
UD. Dani Paseban,5.0,0.07235589938714994,0.7556641336559344,-0.2798378077520361,0.0,2.0,-1.25499352605945,0,1,0,1
UD. Tama Sumirat Yola,2.0,-0.5777020877110821,0.4445707636803643,-0.6944078097560977,0.0,3.0,0.9996607827555478,1,1,0,1
UD. Kanza Utama,5.0,-1.0272102702790087,0.548268553672221,-1.5235478137642209,1.0,2.0,-1.6559772876895746,0,1,0,2
UD. Sinta Gemilang,4.0,-0.543124535205857,-1.2491598061866291,1.5166322009322308,1.0,0.0,-0.18218609362797683,0,0,0,2
UD. Jibril Saprahan,2.0,-0.37023677267973143,0.8247959936505056,1.2402521995961897,1.0,3.0,-1.0931930608402771,1,0,1,2
UD. Harun Arsana,5.0,1.6698388251285503,-0.8343686462192021,1.6548222016002512,1.0,4.0,0.2856282949405017,1,0,0,2
UD. Lando Jatiwangi,4.0,-0.8889000602581082,0.4445707636803643,0.9638721982601486,0.0,2.0,0.844895120371991,0,0,1,1
UD. Jodi Kalbu,4.0,-1.6841837678782858,-0.7998027162219166,0.272922194920046,0.0,4.0,-1.6102510692580692,1,0,1,1
UD. Desta Bangun,2.0,0.667089802477022,1.205021223620647,-0.8325978104241182,1.0,3.4,0.5107419856802207,1,1,0,2
UD. Valen Adiwarna,1.0,-1.5112960053521602,-0.6961049262300598,0.6874921969241076,0.0,0.0,0.19910022006242212,0,0,1,1
UD. Jaya Bagaskara,4.0,0.14842651489864528,0.9630597136396479,0.6874921969241076,0.0,2.0,-1.638390280600534,0,0,1,1
UD. Qira Setia,1.0,1.7044163776337755,-1.5602531761621992,0.8256821975921281,0.0,3.0,1.6609322493034724,1,0,1,1
UD. Lono Jati Tania,1.0,0.11384896239342017,-1.2145938761893436,-0.8325978104241182,1.0,0.0,0.33416843450625344,0,1,0,2
UD. Tasya Mulya,1.0,-0.4048143251849565,0.20260925369936522,1.6548222016002512,0.0,2.0,0.5599856055295342,0,0,1,1
UD. Maudy Madusari,4.0,-1.5458735578573854,0.4100048336830787,1.2402521995961897,0.0,0.0,-1.5996988650046449,0,0,0,1
UD. Hasna Wisesa,4.0,0.32131427742477087,0.2717411136939364,1.2402521995961897,1.0,1.0,0.34894152046104765,0,0,1,2
UD. Livia Sangkala Vito,2.0,-0.37023677267973143,0.20260925369936522,0.41111219558806655,0.0,3.0,1.5448580025158047,1,0,1,1
UD. Grego Sukma,1.0,-0.8543225077528831,-1.3182916661812003,-0.8325978104241182,1.0,1.0,0.053479801365166474,0,1,1,2
UD. Yasir Bagaskara,1.0,0.32131427742477087,-1.3528575961784859,-1.5235478137642209,0.0,4.0,-0.2701211290731796,1,1,1,1
UD. Oki Selaras,2.0,0.28673672491954577,-1.2837257361839147,0.13473219425202548,0.0,1.0,0.46501576724871524,0,0,1,1
UD. Adinda Kinarya Tomi,1.0,1.53152861510765,0.8939278536450768,-0.5562178090880772,1.0,4.0,-0.9454622012923365,1,1,1,2
UD. Priska Kamajaya Shinta,1.0,-1.0272102702790087,-1.0763301562002012,-1.3853578130962003,0.0,1.0,0.11679302688571244,0,1,1,1
UD. Ujang Wening,4.0,1.0820204325397234,1.6889442435826452,1.2402521995961897,0.0,1.0,1.3443661217007425,0,0,1,1
UD. Mirna Putri Sella,1.0,1.0474428800344984,0.06434553371022292,0.13473219425202548,0.0,2.0,1.4604403684884102,0,0,1,1
UD. Echa Cerah,4.0,-0.6468571927215323,-0.14305004627349055,-0.2798378077520361,1.0,0.0,1.3549183259541668,0,1,0,2
UD. Salsa Bangun,5.0,0.4250469349404462,0.30630704369122197,1.1020621989281691,1.0,4.0,-0.1716338893745525,1,0,0,2
UD. Nara Ratu,2.0,0.4596244874456713,1.5506805235935028,-0.1416478070840156,1.0,1.0,1.235326677748691,0,1,0,2
UD. Pandu Kencana,1.0,0.07927140988819506,-0.765236786224631,0.272922194920046,0.0,4.0,-0.22791231205948226,1,0,1,1
UD. Inten Ananta,1.0,-0.09361635263793051,0.7210982036586489,-0.8325978104241182,1.0,4.0,0.3067327034473503,1,1,1,2
UD. Putra Anugerah,5.0,-0.16277145764838075,-1.180027946192058,-0.1416478070840156,1.0,1.0,0.23286727367338003,0,1,0,2
UD. Tami Abdi,5.0,0.044693857382969944,-1.663950966154056,0.13473219425202548,0.0,3.0,-0.9700840112169933,1,0,0,1
UD. Halimah Jati,4.0,0.6325122499717969,-0.6269730662354887,-0.4180278084200566,0.0,3.0,-0.5691002495868689,1,1,0,1
UD. Tami Saprahan,2.0,-0.9926327177737835,-1.5256872461649136,0.9638721982601486,0.0,3.0,-0.4072997843676958,1,0,1,1
UD. Zahira Utama,4.0,-1.6150286628678356,1.2741530836152182,-0.0034578064159950473,0.0,3.0,0.6162640282144639,1,1,0,1
UD. Gadis Yudhistira,5.0,-0.7505898502372077,1.5161145935962173,0.8256821975921281,1.0,3.0,0.8941387402213046,1,0,0,2
UD. Yola Wibawa Qayla,4.0,0.28673672491954577,-1.2491598061866291,1.6548222016002512,0.0,0.0,1.0946306210363668,0,0,0,1
UD. Zahra Karya,2.0,0.010116304877744831,0.2371751836966508,1.2402521995961897,1.0,0.0,1.488579579830875,0,0,0,2
UD. Jafar Kusumah,5.0,0.28673672491954577,-1.180027946192058,1.5166322009322308,1.0,1.0,1.038352198351437,0,0,0,2
UD. Jihan Ratu Panji,4.0,-1.5804511103626104,0.37543890368579313,0.13473219425202548,1.0,0.0,1.062974008276094,0,0,0,2
UD. Inten Sasmita,4.0,-0.16277145764838075,-1.2837257361839147,1.5166322009322308,0.0,0.0,-0.5902046580937175,0,0,0,1
UD. Kevin Jati,5.0,-1.5804511103626104,0.6519663436640778,0.6874921969241076,0.0,4.0,0.014788385769277277,1,0,0,1
UD. Intan Bagaskara Putra,1.0,0.9091326700135979,0.8247959936505056,-1.1089778117601592,0.0,1.0,0.8062037047761018,0,1,1,1
UD. Dora Winata Zidanar,4.0,0.4596244874456713,1.5161145935962173,0.549302196256087,0.0,2.0,-1.219819511881369,0,0,1,1
UD. Gerry Trisudira,4.0,1.4623735100971997,0.34087297368850755,0.8256821975921281,1.0,1.0,-0.7238659119704256,0,0,1,2
UD. Hanafi Resmi,5.0,1.53152861510765,-1.2145938761893436,-0.2798378077520361,0.0,0.0,1.129804635214448,0,1,0,1
UD. Tegar Surapati,1.0,-1.3038306903208094,0.02977960371293734,-0.1416478070840156,1.0,4.0,1.193117860734994,1,1,1,2
UD. Jafar Kusumasari,1.0,0.5287795924561216,1.5852464535907884,1.2402521995961897,1.0,0.0,1.6046538266185426,0,0,1,2
UD. Bambang Adhi,5.0,-1.5112960053521602,0.6865322736613633,-1.2471678124281798,0.0,2.0,1.4815447769952588,0,1,0,1
UD. Mika Utama,2.0,-0.6122796402163072,-1.0417642262029156,-1.3853578130962003,1.0,3.0,0.8835865359678803,1,1,0,2
UD. Veronika Panembahan,4.0,-1.0272102702790087,0.6519663436640778,1.5166322009322308,0.0,2.0,0.06754940703639892,0,0,1,1
UD. Lana Radhitya,2.0,-0.3010816676692812,0.16804332370207964,-0.2798378077520361,0.0,0.0,0.38059813322132063,0,1,0,1
UD. Fanny Radhitya,2.0,1.53152861510765,0.4791366936776498,-1.5235478137642209,0.0,0.0,0.2539716821802287,0,1,0,1
UD. Leni Asri,1.0,-1.0617878227842337,-1.4565553861703424,0.549302196256087,1.0,2.0,0.21879766800214762,0,0,1,2
UD. Khayla Kusen,1.0,-1.0617878227842337,0.8247959936505056,-0.9707878110921387,1.0,1.0,1.0981480224541749,0,1,1,2
UD. Wahyu Anindita,4.0,-0.5777020877110821,-0.7306708562273454,-1.1089778117601592,0.0,2.0,-1.12484967360055,0,1,1,1
UD. Kirana Tunggal,4.0,-1.6841837678782858,1.032191573634219,-0.4180278084200566,0.0,4.0,0.813238507611718,1,1,0,1
UD. Indah Cinta,5.0,-1.5458735578573854,0.02977960371293734,-1.6617378144322414,0.0,4.0,-1.2866501388197231,1,1,0,1
UD. Salsa Prabawa,4.0,-1.3384082428260347,-1.491121316167628,-0.5562178090880772,1.0,1.0,-1.1389192792717826,0,1,0,2
UD. Novi Suryaputra,5.0,-0.7851674027424328,1.1013234336287903,-0.9707878110921387,1.0,1.0,-1.4167939912786232,0,1,0,2
UD. Jojo Sulaksana,4.0,0.07927140988819506,-0.6615389962327742,-0.1416478070840156,1.0,1.0,1.4745099741596426,0,1,0,2
UD. Opik Jayengprana,5.0,-0.4393918776901817,1.4815486635989317,-1.2471678124281798,0.0,2.0,-0.9138055885320635,0,1,0,1
UD. Ony Ananta,5.0,0.7016673549822471,-1.663950966154056,0.272922194920046,1.0,2.0,-1.314789350162188,0,0,1,2
UD. Suci Bratadikara,2.0,1.254908195065849,1.1704552936233614,-0.0034578064159950473,1.0,4.0,-1.6208032735114934,1,0,0,2
UD. Verdi Adyatma,4.0,-0.37023677267973143,0.7210982036586489,-0.5562178090880772,1.0,2.0,1.0313173955158208,0,1,1,2
UD. Kamil Asih,2.0,0.7362449074874723,-0.8343686462192021,0.272922194920046,1.0,0.0,1.25643108625554,0,0,0,2
UD. Riyan Jayabaya,2.0,-1.0617878227842337,0.16804332370207964,1.5166322009322308,1.0,1.0,-0.9138055885320635,0,0,1,2
UD. Tiara Wirajaya,4.0,1.0474428800344984,-0.004786326284348239,-0.0034578064159950473,1.0,3.0,-1.413276589860815,1,0,1,2
UD. Kamil Saputrautama,4.0,0.21758161990909552,-1.2491598061866291,0.41111219558806655,1.0,3.0,-1.342928561504653,1,0,1,2
UD. Raka Utama,4.0,-0.19734901015360587,0.0989114637075085,1.6548222016002512,1.0,1.0,-0.702761503463577,0,0,1,2
UD. Dea Cempaka,4.0,0.4250469349404462,-0.9726323662083444,-1.1089778117601592,1.0,1.0,0.08513641412543946,0,1,0,2
UD. Pardi Abadi,5.0,-0.024461247627480285,-0.0739181862789194,-0.2798378077520361,1.0,2.0,1.3302965160295102,0,1,0,2
UD. Tasya Jagadmaya,5.0,1.1857530900553988,-1.2145938761893436,-0.6944078097560977,0.0,0.0,-0.9067707856964473,0,1,0,1
UD. Owen Cerah,2.0,1.7044163776337755,-0.31587969625991846,-0.2798378077520361,1.0,4.0,-1.7192905132101206,1,1,0,2
UD. Eni Damai,5.0,1.0128653275292732,-1.0417642262029156,-0.0034578064159950473,0.0,4.0,-1.1178148707649338,1,0,0,1
UD. Vino Adiwangsa,4.0,-0.47396943019540677,1.377850873607075,-0.2798378077520361,1.0,0.0,0.10624082263228811,0,1,0,2
UD. Uchie Ilir,2.0,0.8054000124979225,-0.0739181862789194,-1.5235478137642209,0.0,2.0,1.3936097415500561,0,1,1,1
UD. Guntur Makmur,5.0,1.1857530900553988,-1.00719829620563,-0.4180278084200566,1.0,3.0,0.3946677388925531,1,1,0,2
UD. Fitri Wiyata Fanny,3.0,0.4250469349404462,-0.6615389962327742,0.549302196256087,1.0,1.0,1.5976190237829264,0,0,1,2
UD. Baim Persada,2.0,1.4969510626024247,-0.14305004627349055,1.5166322009322308,0.0,2.0,-0.7555225247306986,0,0,1,1
UD. Juli Utama Grego,4.0,1.4969510626024247,-0.5924071362382031,0.41111219558806655,1.0,3.0,-1.5680422522443718,1,0,1,2
UD. Khalid Permai Carissa,5.0,-1.2346755853103593,-0.35044562625720405,1.2402521995961897,0.0,2.0,-0.2032905021348255,0,0,1,1
UD. Yessi Adiwangsa,1.0,0.07927140988819506,0.6519663436640778,0.8256821975921281,0.0,2.0,-1.5012116253060177,0,0,1,1
UD. Vita Kawiswara,2.0,-0.7505898502372077,1.5161145935962173,-0.0034578064159950473,0.0,1.0,1.4745099741596426,0,1,0,1
UD. Jodi Buana,5.0,1.1165979850449486,-0.5924071362382031,1.6548222016002512,0.0,2.0,1.0137303884267803,0,0,1,1
UD. Hanafi Suryaputra,4.0,1.4623735100971997,0.34087297368850755,-1.3853578130962003,0.0,0.0,-0.896218581443023,0,1,0,1
UD. Tegar Puri,5.0,-0.017545737126435163,-0.9380664362110589,-0.4180278084200566,1.0,2.0,-0.5585480453334445,0,1,0,2
UD. Utami Mandala,1.0,1.254908195065849,-1.00719829620563,0.9638721982601486,1.0,4.0,-0.2032905021348255,1,0,1,2
UD. Tono Sulaksana,2.0,1.3932184050867493,-0.3850115562544896,1.6548222016002512,0.0,1.0,1.1473916423034884,0,0,1,1
UD. Clarissa Terang,4.0,-1.3384082428260347,-0.6615389962327742,1.1020621989281691,1.0,0.0,0.3876329360569368,0,0,0,2
UD. Gita Wangi,1.0,0.8054000124979225,1.5161145935962173,-0.9707878110921387,1.0,0.0,0.26452388643365304,0,1,0,2
UD. Yoga Manik,4.0,1.3586408525815243,0.7210982036586489,0.9638721982601486,0.0,4.0,1.428783755728137,1,0,1,1
UD. Bulan Wibawa,4.0,-0.8889000602581082,-1.0417642262029156,-1.3853578130962003,0.0,4.0,-0.0520422411690768,1,1,0,1
UD. Thariq Pelangi Vincent,5.0,0.4596244874456713,0.5137026236749355,1.2402521995961897,1.0,0.0,-0.33695175601153365,0,0,0,2
UD. Tasya Wisnu,2.0,-0.8197449552476579,-1.180027946192058,-1.1089778117601592,1.0,3.0,1.1122176281254073,1,1,0,2
UD. Silvi Tunggul,5.0,-0.9580551652685584,-0.45414341624906074,0.6874921969241076,1.0,4.0,0.5459159998583017,1,0,0,2
UD. Mira Padi Kanza,4.0,-0.0590388001327054,-0.9035005062137733,1.3784422002642103,0.0,0.0,1.7523846861664831,0,0,0,1
UD. Agus Agastya,5.0,1.220330642560624,-0.17761597627077613,-1.1089778117601592,1.0,2.0,0.4509461615774828,0,1,0,2
UD. Nina Wicaksana,4.0,0.28673672491954577,-0.5578412062409175,-0.2798378077520361,0.0,3.0,-1.539903040901907,1,1,0,1
UD. Zainab Praja,2.0,-0.4048143251849565,1.1704552936233614,0.41111219558806655,1.0,4.0,0.9046909444747289,1,0,1,2
UD. Hana Nusa,4.0,-0.12819390514315562,1.1358893636260758,1.5166322009322308,1.0,2.0,-1.2866501388197231,0,0,1,2
UD. Winda Bahari Icha,2.0,0.32131427742477087,-1.4565553861703424,0.549302196256087,1.0,0.0,0.9293127543993857,0,0,0,2
UD. Marsel Naraya,1.0,0.8399775650031476,0.8593619236477912,1.6548222016002512,1.0,4.0,-0.7273833133882337,1,0,1,2
UD. Maudy Padi,5.0,1.6698388251285503,1.5852464535907884,-0.1416478070840156,1.0,3.0,0.8413777189541829,1,1,0,2
UD. Sella Adiwarna,1.0,0.49420203995089645,0.5828344836695066,1.6548222016002512,0.0,1.0,-0.5022696226485147,0,0,1,1
UD. Oki Cahaya,2.0,-0.8543225077528831,0.2717411136939364,1.5166322009322308,1.0,1.0,-1.2303717161347933,0,0,1,2
UD. Deni Anindita,4.0,-1.3384082428260347,0.02977960371293734,-0.0034578064159950473,1.0,2.0,-1.0193276310663069,0,0,1,2
UD. Widi Nirwasita,5.0,-1.4075633478364848,-0.35044562625720405,0.272922194920046,1.0,1.0,0.5494334012761098,0,0,0,2
UD. Gerry Sulaksana,4.0,1.3932184050867493,-1.0763301562002012,1.5166322009322308,0.0,4.0,-0.8927011800252149,1,0,1,1
UD. Lukita Satria,1.0,0.3904693824352211,0.4445707636803643,-0.2798378077520361,1.0,1.0,-0.22087750922386604,0,1,1,2
UD. Aldo Wibawa Ujang,5.0,1.0820204325397234,1.377850873607075,1.2402521995961897,1.0,3.0,0.8202733104473343,1,0,0,2
UD. Chika Suci,1.0,1.0128653275292732,0.06434553371022292,-0.6944078097560977,1.0,1.0,0.8941387402213046,0,1,1,2
UD. Tari Anugerah,5.0,0.5287795924561216,-1.5948191061594847,1.1020621989281691,1.0,0.0,1.6538974464678562,0,0,0,2
UD. Tania Wangi,4.0,0.3904693824352211,1.7235101735799307,1.6548222016002512,0.0,1.0,1.0137303884267803,0,0,1,1
UD. Wenda Arya,2.0,-0.4048143251849565,1.3432849436097893,1.6548222016002512,1.0,0.0,-0.22791231205948226,0,0,0,2
UD. Jafar Trisaktiatma,5.0,-1.4075633478364848,-0.5924071362382031,0.549302196256087,0.0,4.0,-0.6851744963745364,1,0,0,1
UD. Willy Indah,4.0,-0.8197449552476579,0.9630597136396479,0.13473219425202548,0.0,2.0,-1.5504552451553313,0,0,1,1
UD. Pasha Adikara Ilmi,5.0,0.9091326700135979,0.7210982036586489,-0.5562178090880772,0.0,3.0,-1.152988884943015,1,1,0,1
UD. Uli Makmur,1.0,0.8745551175083727,-0.8343686462192021,-1.6617378144322414,0.0,2.0,1.428783755728137,0,1,1,1
UD. Amir Adhi,5.0,0.3904693824352211,-1.180027946192058,-0.1416478070840156,1.0,1.0,-0.6288960736896066,0,1,0,2
UD. Yani Sukadarma Qisya,4.0,-0.23192656265883096,0.02977960371293734,1.2402521995961897,0.0,1.0,0.7604774863445964,0,0,1,1
UD. Chiko Siang,3.0,0.943710222518823,-1.3182916661812003,-1.6617378144322414,1.0,3.0,-0.41433458720331207,1,1,0,2
UD. Iqra Tunggul,5.0,-0.2665041151640561,1.5506805235935028,-0.2798378077520361,0.0,1.0,-0.829387954504669,0,1,0,1
UD. Najwa Segar,1.0,0.4596244874456713,1.3087190136125038,1.2402521995961897,1.0,0.0,0.24341947792680438,0,0,1,2
UD. Olivia Sanjaya,1.0,-1.7187613203835108,-1.4565553861703424,1.5166322009322308,1.0,2.0,-1.6946687032854637,0,0,1,2
UD. Nazar Jagadmaya Icha,4.0,0.8054000124979225,-1.3182916661812003,-1.1089778117601592,0.0,1.0,1.5307883968445724,0,1,0,1
UD. Mirna Pramudita,5.0,0.943710222518823,-0.4887093462463463,-1.2471678124281798,1.0,4.0,1.0489044026048613,1,1,0,2
UD. Karla Tejakencana,5.0,-0.024461247627480285,0.9630597136396479,-0.1416478070840156,0.0,0.0,-0.7695921304019311,0,1,0,1
UD. Ony Wijaksana,1.0,-1.0272102702790087,1.1358893636260758,-1.2471678124281798,0.0,4.0,1.3373313188651264,1,1,1,1
UD. Anang Mandala,2.0,-1.3729857953312599,0.8247959936505056,-0.1416478070840156,1.0,3.0,0.6866120565706261,1,1,0,2
UD. Oki Mulya,2.0,1.0820204325397234,1.032191573634219,1.2402521995961897,1.0,4.0,0.5635030069473423,1,0,1,2
UD. Abel Saputra Jasmin,1.0,-0.3010816676692812,0.8593619236477912,-0.4180278084200566,0.0,0.0,0.1730714495706422,0,1,0,1
UD. Yani Asmaralaya,1.0,0.010116304877744831,-0.0739181862789194,0.549302196256087,1.0,1.0,1.2740180933445804,0,0,1,2
UD. Lono Adyatma,1.0,0.35589182992999596,-0.5924071362382031,1.5166322009322308,0.0,4.0,-0.21736010780605794,1,0,1,1
UD. Diyan Wijaksana,2.0,0.28673672491954577,-1.4565553861703424,-0.8325978104241182,0.0,3.0,1.618723432289775,1,1,0,1
UD. Abdi Prima,1.0,-0.5777020877110821,-0.7998027162219166,0.549302196256087,0.0,1.0,0.6936468594062424,0,0,1,1
UD. Celsi Prabawa,4.0,1.6352612726233253,-0.6961049262300598,1.1020621989281691,1.0,4.0,0.23286727367338003,1,0,1,2
UD. Ulya Kinarya,5.0,-0.6122796402163072,-1.3182916661812003,0.8256821975921281,0.0,0.0,-0.11183806527181465,0,0,0,1
UD. Eka Resmi,1.0,-0.4393918776901817,1.446982733601646,-1.6617378144322414,1.0,0.0,0.16251924531721787,0,1,0,2
UD. Halim Widuri,1.0,0.14842651489864528,-1.2837257361839147,0.8256821975921281,0.0,2.0,-0.7097963062991932,0,0,1,1
UD. Mila Sukarela,1.0,0.9091326700135979,0.79023006365322,1.6548222016002512,1.0,4.0,0.6092292253788477,1,0,1,2
UD. Gita Setia,5.0,0.7708224599926974,1.3432849436097893,1.3784422002642103,0.0,1.0,-0.6324134751074149,0,0,0,1
UD. Jasmin Wangi,5.0,-1.3729857953312599,-0.8689345762164877,-0.2798378077520361,0.0,1.0,0.876551733132264,0,1,0,1
UD. Zaki Mayang,1.0,-0.6122796402163072,-0.21218190626806172,1.1020621989281691,1.0,0.0,-1.1459540821073988,0,0,1,2
UD. Sani Santosa Nazar,1.0,0.07927140988819506,1.032191573634219,0.41111219558806655,0.0,2.0,1.4674751713240264,0,0,1,1
UD. Via Cendana,2.0,-0.5085469827006319,0.8247959936505056,0.8256821975921281,1.0,0.0,-1.6770816961964232,0,0,0,2
UD. Tiara Padi,4.0,-0.7851674027424328,1.3432849436097893,0.272922194920046,1.0,2.0,-0.9489796027101446,0,0,1,2
UD. Tono Langit,4.0,1.3932184050867493,-1.5256872461649136,-1.6617378144322414,1.0,0.0,-0.671104890703304,0,1,0,2
UD. Habib Tunggal,1.0,-0.16277145764838075,-0.35044562625720405,0.549302196256087,1.0,0.0,0.9187605501459614,0,0,1,2
UD. Delia Sidarta,5.0,0.21758161990909552,0.30630704369122197,-0.0034578064159950473,0.0,1.0,-0.1364598751964714,0,0,0,1
UD. Mega Naraya,1.0,-1.1309429277946839,-0.6615389962327742,-1.5235478137642209,1.0,0.0,-1.1354018778539745,0,1,0,2
UD. Hesti Mulyo Juni,5.0,-1.2692531378155845,-1.6985168961513415,0.6874921969241076,1.0,4.0,-1.0404320395731554,1,0,0,2
UD. Sinta Lintang,2.0,-0.6122796402163072,-1.2491598061866291,0.6874921969241076,0.0,4.0,1.5343057982623804,1,0,1,1
UD. Zainab Jayengprana,2.0,-0.16277145764838075,0.9630597136396479,-1.6617378144322414,0.0,0.0,-0.048524839751268686,0,1,0,1
UD. Jasmine Puri Gita,2.0,1.220330642560624,0.9630597136396479,1.6548222016002512,0.0,3.0,-0.030937832662228142,1,0,1,1
UD. Vidi Resmi,1.0,-0.7505898502372077,-0.10848411627620497,0.549302196256087,0.0,4.0,-0.6746222921211121,1,0,1,1
UD. Febri Jagadmaya,4.0,-1.2000980328051343,1.5852464535907884,-1.3853578130962003,0.0,2.0,-1.0333972367375392,0,1,1,1
UD. Fahmi Resmi,2.0,-0.6468571927215323,0.16804332370207964,0.8256821975921281,0.0,2.0,-1.4660376111279367,0,0,1,1
UD. Wawan Prima,5.0,0.8054000124979225,1.3432849436097893,0.41111219558806655,0.0,3.0,0.23638467509118816,1,0,0,1
UD. Satria Madusari,2.0,-0.47396943019540677,-1.180027946192058,0.13473219425202548,1.0,2.0,-0.2982603404156444,0,0,1,2
UD. Marsya Saputranegara Suci,2.0,1.566106167612875,0.06434553371022292,1.3784422002642103,1.0,2.0,-0.8399401587580932,0,0,1,2
UD. Grego Baruna,4.0,-0.7160122977319826,0.8247959936505056,0.272922194920046,1.0,3.0,1.615206030871967,1,0,1,2
UD. Olla Resmi,4.0,0.6325122499717969,0.0989114637075085,-0.0034578064159950473,0.0,3.0,-0.2419819177307147,1,1,1,1
